ImageId,Label
60191,40923
60192,39875
60193,38402
60194,21834
60195,41171
60196,8360
60197,27717
60198,28239
60199,736
60200,15973
60201,9367
60202,39213
60203,27209
60204,26801
60205,35222
60206,38532
60207,21989
60208,5674
60209,21924
60210,32126
60211,24860
60212,38052
60213,1943
60214,15383
60215,33771
60216,22611
60217,35928
60218,2556
60219,6395
60220,13348
60221,33213
60222,20614
60223,32661
60224,29835
60225,15501
60226,31707
60227,32034
60228,23814
60229,24731
60230,16346
60231,13022
60232,41741
60233,34185
60234,3297
60235,9317
60236,29464
60237,36069
60238,41058
60239,19317
60240,40170
60241,15047
60242,30327
60243,23289
60244,9618
60245,13232
60246,6057
60247,25252
60248,35340
60249,23641
60250,11483
60251,32188
60252,19604
60253,36704
60254,20809
60255,1504
60256,22576
60257,8360
60258,21879
60259,10198
60260,38196
60261,19556
60262,28474
60263,34952
60264,1924
60265,602
60266,41720
60267,18740
60268,1423
60269,4434
60270,30223
60271,9941
60272,28160
60273,36185
60274,25642
60275,35753
60276,17459
60277,38900
60278,29555
60279,12683
60280,32842
60281,32129
60282,40220
60283,15268
60284,24660
60285,10257
60286,1269
60287,12206
60288,36880
60289,21993
60290,39193
60291,39648
60292,5784
60293,20858
60294,33947
60295,33899
60296,4329
60297,6475
60298,1365
60299,24451
60300,25727
60301,1759
60302,2613
60303,6374
60304,39169
60305,39083
60306,40773
60307,4611
60308,37744
60309,31144
60310,19964
60311,9882
60312,15123
60313,23853
60314,2690
60315,17080
60316,38396
60317,29217
60318,23992
60319,35214
60320,11973
60321,36181
60322,26541
60323,9567
60324,3655
60325,20759
60326,35194
60327,8876
60328,34675
60329,26771
60330,25611
60331,3327
60332,12618
60333,34891
60334,2391
60335,7508
60336,22805
60337,38498
60338,11369
60339,15879
60340,14626
60341,18606
60342,19903
60343,9282
60344,39243
60345,9899
60346,13638
60347,4414
60348,7505
60349,31083
60350,11755
60351,3772
60352,32636
60353,32265
60354,35889
60355,38882
60356,17958
60357,26837
60358,17753
60359,8330
60360,10037
60361,24153
60362,22306
60363,30648
60364,26841
60365,9508
60366,12428
60367,21405
60368,22066
60369,4877
60370,38792
60371,18453
60372,6392
60373,11664
60374,32276
60375,33651
60376,20824
60377,10857
60378,28762
60379,16079
60380,29760
60381,22066
60382,15140
60383,11274
60384,41457
60385,6160
60386,6922
60387,33310
60388,23619
60389,40962
60390,35474
60391,5744
60392,23842
60393,34953
60394,3638
60395,1475
60396,19448
60397,20782
60398,6090
60399,39238
60400,13912
60401,9115
60402,30314
60403,23060
60404,16442
60405,6931
60406,27033
60407,28804
60408,11086
60409,24591
60410,26810
60411,37685
60412,39173
60413,30695
60414,30430
60415,11561
60416,3436
60417,34181
60418,2679
60419,1486
60420,13079
60421,2434
60422,31024
60423,22941
60424,747
60425,12378
60426,4686
60427,15787
60428,2977
60429,23325
60430,34609
60431,16397
60432,30385
60433,23408
60434,41516
60435,21066
60436,26427
60437,35490
60438,1374
60439,16092
60440,38041
60441,32470
60442,14245
60443,16500
60444,13666
60445,33632
60446,22387
60447,19267
60448,9043
60449,11991
60450,40786
60451,15016
60452,18091
60453,33550
60454,38141
60455,4846
60456,1756
60457,3682
60458,13863
60459,3564
60460,7678
60461,11640
60462,10821
60463,19614
60464,36612
60465,40322
60466,1160
60467,15534
60468,17413
60469,13901
60470,26637
60471,40360
60472,35976
60473,38700
60474,10908
60475,13925
60476,27435
60477,37791
60478,18659
60479,18781
60480,17688
60481,28900
60482,12636
60483,4194
60484,13974
60485,35505
60486,21744
60487,119
60488,15293
60489,5675
60490,10728
60491,6679
60492,3486
60493,19513
60494,14534
60495,6697
60496,31898
60497,783
60498,4529
60499,35632
60500,3758
60501,21085
60502,31619
60503,37454
60504,13895
60505,11827
60506,38992
60507,38693
60508,22616
60509,3218
60510,9868
60511,19516
60512,33838
60513,36811
60514,19122
60515,27163
60516,2055
60517,24253
60518,18154
60519,12750
60520,38169
60521,35308
60522,28711
60523,11172
60524,3997
60525,27591
60526,14711
60527,16837
60528,6774
60529,39088
60530,36916
60531,27309
60532,5205
60533,23839
60534,23059
60535,3715
60536,12162
60537,24327
60538,19007
60539,34995
60540,37722
60541,1712
60542,24749
60543,5084
60544,17673
60545,26928
60546,8451
60547,40241
60548,28014
60549,31408
60550,27470
60551,8210
60552,41139
60553,35429
60554,34865
60555,30068
60556,34106
60557,19162
60558,36975
60559,16328
60560,25767
60561,9731
60562,25054
60563,40932
60564,5999
60565,18340
60566,23363
60567,12403
60568,8113
60569,25586
60570,37343
60571,25700
60572,12363
60573,24450
60574,12487
60575,23449
60576,24770
60577,6301
60578,35976
60579,19336
60580,7075
60581,26660
60582,33491
60583,38378
60584,14942
60585,9785
60586,37428
60587,26957
60588,5308
60589,20299
60590,38613
60591,36021
60592,23829
60593,37081
60594,29792
60595,3773
60596,14892
60597,39769
60598,4121
60599,2687
60600,9434
60601,23373
60602,26742
60603,1810
60604,13509
60605,36250
60606,18626
60607,34867
60608,30414
60609,20615
60610,32407
60611,28482
60612,39578
60613,34427
60614,9435
60615,32361
60616,14920
60617,16019
60618,22836
60619,35234
60620,36107
60621,21291
60622,34880
60623,6529
60624,11869
60625,35322
60626,6324
60627,10854
60628,41366
60629,29608
60630,31268
60631,21169
60632,11911
60633,2159
60634,27013
60635,40719
60636,41484
60637,23754
60638,19966
60639,27686
60640,25671
60641,33424
60642,3214
60643,18229
60644,15417
60645,7173
60646,26713
60647,18880
60648,41477
60649,2228
60650,4723
60651,33098
60652,19090
60653,2263
60654,38381
60655,13197
60656,7900
60657,39031
60658,3891
60659,36428
60660,32604
60661,29894
60662,9821
60663,28789
60664,34582
60665,9439
60666,40250
60667,2051
60668,24977
60669,10380
60670,10091
60671,4903
60672,16082
60673,6121
60674,40947
60675,19952
60676,18075
60677,17018
60678,6640
60679,2769
60680,30818
60681,11833
60682,34880
60683,11642
60684,4980
60685,30733
60686,11748
60687,34951
60688,25570
60689,31319
60690,27505
60691,41237
60692,37123
60693,13318
60694,41177
60695,26948
60696,27205
60697,39419
60698,36953
60699,37277
60700,13731
60701,26627
60702,41762
60703,7484
60704,26175
60705,40216
60706,36286
60707,30548
60708,36374
60709,26636
60710,14726
60711,27728
60712,11763
60713,31902
60714,14402
60715,16069
60716,19229
60717,9854
60718,7694
60719,38942
60720,22842
60721,40090
60722,5355
60723,16375
60724,30648
60725,16454
60726,32961
60727,30033
60728,23547
60729,40266
60730,21576
60731,37469
60732,14245
60733,38087
60734,9131
60735,40040
60736,14942
60737,17003
60738,37062
60739,3328
60740,15555
60741,32123
60742,3336
60743,6609
60744,29135
60745,24368
60746,39853
60747,35263
60748,6067
60749,12537
60750,13375
60751,4523
60752,9959
60753,10033
60754,17755
60755,30747
60756,25895
60757,6703
60758,1072
60759,2308
60760,33468
60761,18749
60762,37095
60763,18588
60764,17860
60765,26871
60766,26525
60767,32609
60768,25632
60769,14923
60770,10338
60771,19816
60772,5176
60773,419
60774,6268
60775,6528
60776,23732
60777,35578
60778,2671
60779,35440
60780,3839
60781,25965
60782,33300
60783,7376
60784,23626
60785,41596
60786,33799
60787,41683
60788,877
60789,27902
60790,1219
60791,35191
60792,35834
60793,37689
60794,5599
60795,38606
60796,3346
60797,1284
60798,8151
60799,22982
60800,31199
60801,3242
60802,18701
60803,2081
60804,22445
60805,25916
60806,5333
60807,10125
60808,20902
60809,21312
60810,13814
60811,25482
60812,41626
60813,24761
60814,37470
60815,7727
60816,30840
60817,26278
60818,10403
60819,3333
60820,27506
60821,1835
60822,3416
60823,11288
60824,10395
60825,10532
60826,26912
60827,33915
60828,41562
60829,10989
60830,40870
60831,36551
60832,29518
60833,449
60834,4148
60835,33781
60836,2555
60837,25666
60838,2137
60839,4715
60840,28724
60841,19090
60842,9945
60843,26565
60844,19815
60845,389
60846,35420
60847,23104
60848,19632
60849,7554
60850,9031
60851,38640
60852,7627
60853,14891
60854,32791
60855,16070
60856,35492
60857,5632
60858,21056
60859,24707
60860,8414
60861,1753
60862,26574
60863,537
60864,15195
60865,3385
60866,3270
60867,9374
60868,14781
60869,5693
60870,31818
60871,31153
60872,20414
60873,28744
60874,1731
60875,8490
60876,36319
60877,25787
60878,4922
60879,29215
60880,17990
60881,1685
60882,38213
60883,31168
60884,36309
60885,31827
60886,13505
60887,37559
60888,17169
60889,34930
60890,12066
60891,1377
60892,40270
60893,6272
60894,10205
60895,10714
60896,9644
60897,6831
60898,4514
60899,19453
60900,25100
60901,40270
60902,12581
60903,36678
60904,34331
60905,12940
60906,10876
60907,37738
60908,25021
60909,3516
60910,27153
60911,29002
60912,24362
60913,27646
60914,18416
60915,17239
60916,13381
60917,5230
60918,3029
60919,17592
60920,10346
60921,33608
60922,19250
60923,5947
60924,22816
60925,9750
60926,8526
60927,18084
60928,28875
60929,41339
60930,13951
60931,37388
60932,18038
60933,4694
60934,14504
60935,21331
60936,8552
60937,15244
60938,21134
60939,39551
60940,9782
60941,33744
60942,32468
60943,15769
60944,11636
60945,40295
60946,8734
60947,7766
60948,11437
60949,36262
60950,12602
60951,9812
60952,23027
60953,40443
60954,13694
60955,26998
60956,34740
60957,37589
60958,10330
60959,18834
60960,25282
60961,26099
60962,21877
60963,23169
60964,10960
60965,35316
60966,36517
60967,23321
60968,23402
60969,41939
60970,13689
60971,19468
60972,20766
60973,37630
60974,1229
60975,34026
60976,14181
60977,2661
60978,15592
60979,39494
60980,41830
60981,30765
60982,8249
60983,18234
60984,34763
60985,24410
60986,4511
60987,5498
60988,26989
60989,33505
60990,14703
60991,9921
60992,6324
60993,15678
60994,7562
60995,15068
60996,4815
60997,32913
60998,36359
60999,2293
61000,39090
61001,21438
61002,21476
61003,26027
61004,441
61005,22963
61006,7174
61007,22108
61008,3955
61009,2177
61010,38059
61011,26241
61012,29751
61013,628
61014,38052
61015,12514
61016,8569
61017,38856
61018,36747
61019,30017
61020,40894
61021,16770
61022,11321
61023,339
61024,17229
61025,41678
61026,18217
61027,20343
61028,36283
61029,25558
61030,12363
61031,27484
61032,25593
61033,21828
61034,28712
61035,563
61036,23783
61037,17283
61038,9126
61039,6646
61040,18782
61041,20437
61042,38654
61043,21412
61044,14179
61045,19261
61046,3635
61047,24806
61048,12198
61049,13633
61050,39116
61051,26747
61052,29439
61053,34515
61054,15317
61055,29154
61056,14657
61057,14000
61058,39456
61059,898
61060,24939
61061,8913
61062,14103
61063,34647
61064,40517
61065,36170
61066,16460
61067,15065
61068,13757
61069,11345
61070,1146
61071,3246
61072,6005
61073,1746
61074,36888
61075,6615
61076,24632
61077,14531
61078,917
61079,36614
61080,23474
61081,25227
61082,31535
61083,11434
61084,3912
61085,19194
61086,14516
61087,14978
61088,28087
61089,8711
61090,34170
61091,9483
61092,25095
61093,3979
61094,41005
61095,5905
61096,29656
61097,666
61098,19453
61099,41589
61100,3815
61101,26003
61102,27538
61103,524
61104,6535
61105,39440
61106,8859
61107,8748
61108,28113
61109,29333
61110,17462
61111,15556
61112,4843
61113,27316
61114,14973
61115,3165
61116,12365
61117,6023
61118,18448
61119,29255
61120,21933
61121,13976
61122,30117
61123,24037
61124,39042
61125,6261
61126,16358
61127,33992
61128,30777
61129,20026
61130,1431
61131,15340
61132,4962
61133,6376
61134,13794
61135,25042
61136,5026
61137,27850
61138,21104
61139,26809
61140,13343
61141,26116
61142,3130
61143,21472
61144,6526
61145,38026
61146,37746
61147,40490
61148,31496
61149,119
61150,39429
61151,18374
61152,23332
61153,2499
61154,38812
61155,35262
61156,12789
61157,38488
61158,12233
61159,17584
61160,15546
61161,9939
61162,11113
61163,34454
61164,26265
61165,32186
61166,11771
61167,21438
61168,8050
61169,8946
61170,32076
61171,38640
61172,41110
61173,33092
61174,12671
61175,36780
61176,28514
61177,10638
61178,38189
61179,16541
61180,23169
61181,6258
61182,40071
61183,1822
61184,2695
61185,24438
61186,8851
61187,32179
61188,5112
61189,33130
61190,4324
61191,35449
61192,38962
61193,39698
61194,30492
61195,39571
61196,6418
61197,39870
61198,2720
61199,37344
61200,39481
61201,39862
61202,13735
61203,23214
61204,6158
61205,40787
61206,6948
61207,7730
61208,27868
61209,28515
61210,37224
61211,13011
61212,22869
61213,19243
61214,17847
61215,9261
61216,5043
61217,37692
61218,38186
61219,18501
61220,15442
61221,31517
61222,38257
61223,39877
61224,36513
61225,26152
61226,17765
61227,26203
61228,18515
61229,3785
61230,22148
61231,38514
61232,21250
61233,35686
61234,17152
61235,33668
61236,10067
61237,6681
61238,5423
61239,38089
61240,4092
61241,22091
61242,19371
61243,10952
61244,8397
61245,21147
61246,13797
61247,13676
61248,34294
61249,13386
61250,38720
61251,30033
61252,24777
61253,16992
61254,26814
61255,36351
61256,14534
61257,22296
61258,24924
61259,34203
61260,11626
61261,10007
61262,40419
61263,2684
61264,5280
61265,28219
61266,23277
61267,4109
61268,41605
61269,10697
61270,10067
61271,2050
61272,40952
61273,38404
61274,37694
61275,35300
61276,24474
61277,15173
61278,24048
61279,22432
61280,11578
61281,28342
61282,13880
61283,15675
61284,9220
61285,799
61286,22281
61287,8463
61288,7638
61289,20414
61290,24669
61291,33224
61292,2849
61293,11336
61294,2825
61295,18064
61296,5621
61297,9927
61298,28171
61299,33866
61300,10375
61301,3349
61302,16959
61303,24586
61304,11283
61305,5871
61306,34536
61307,11849
61308,32111
61309,25969
61310,29742
61311,19000
61312,33608
61313,29859
61314,535
61315,22415
61316,29920
61317,40581
61318,34507
61319,27071
61320,20684
61321,9891
61322,39895
61323,3589
61324,11927
61325,12190
61326,29461
61327,34401
61328,626
61329,31808
61330,2728
61331,15142
61332,8913
61333,4900
61334,6804
61335,756
61336,24480
61337,15356
61338,33976
61339,12879
61340,17183
61341,21258
61342,2636
61343,16131
61344,29389
61345,19283
61346,582
61347,10011
61348,36059
61349,16061
61350,19890
61351,32907
61352,10911
61353,14534
61354,40537
61355,25079
61356,41278
61357,38490
61358,19231
61359,41282
61360,8593
61361,14436
61362,31084
61363,29235
61364,29990
61365,1027
61366,8077
61367,24963
61368,16876
61369,9855
61370,16957
61371,11153
61372,7712
61373,35712
61374,36188
61375,41084
61376,2550
61377,28310
61378,17923
61379,12068
61380,21097
61381,6712
61382,26609
61383,41775
61384,34532
61385,31561
